247.67671554406692,24.031497609134284
247.73251367813288,23.530885355366156
247.7878813056603,23.030209233588383
247.84283192780686,22.529469170602688
247.8973788360911,22.02866506281042
247.95153465520355,21.527796822006135
248.00531206801648,21.026864304798192
248.0587234670589,20.525867357794183
248.1117806169444,20.02480585616462
248.16449537564367,19.523679639211664
248.2168793476483,19.022488550148886
248.26894354880216,18.52123247214672
248.32069922744785,18.019911253200867
248.37215694864017,17.51852479705251
248.42332752615042,17.017072968602193
248.4742211134517,16.515555683722724
248.5248481301437,16.013972817089797
248.5752184702375,15.512324274600802
248.62534185494434,15.010609959712957
248.67522818134205,14.508829736369266
248.72488684883172,14.00698349257786
248.7743272170976,13.505071096104496
248.82355850304052,13.003092403790511
248.87258967146724,12.501047273542879
248.92142989433393,11.998935523985034
248.97008788051932,11.496756997000714
249.0185723329658,10.99451152078528
249.066891842512,10.492198920722316
249.1150548922254,9.989819024023452
249.16306986696264,9.487371659588174
249.2109450573503,8.984856659267598
249.25868866637774,8.482273859389682
249.30630892625993,7.979623093547108
249.35381366038087,7.476904226609891
249.40121095432548,6.974117104106114
249.4485087176799,6.471261584427602
249.4957148022373,5.968337526944372
249.54283711633502,5.465344784067136
249.5898831885829,4.9622832249536515
249.63686083466303,4.459152686890611
249.6837778271222,3.9559530030398666
249.7306415723848,3.452684024694725
249.77745976972395,2.949345588632035
249.82424008920893,2.445937539501959
249.87098984473894,1.9424597519895652
249.91771676744347,1.4389120868048346
249.96442813761402,0.9352944349370514
250.01113166662506,0.4316066690562485
250.05783462884324,-0.07215131769307172
250.10454474452763,-0.5759796564147448
250.15126941402127,-1.079878463857513
250.1980160528287,-1.5838478552901074
250.24479241873772,-2.0878879531604273
250.29160595838786,-2.591998859554457
250.338464136147,-3.096180666473879
250.38537476533278,-3.600433462170932
250.4323453563217,-4.104757307511909
250.47938356368718,-4.6091522487939365
250.52649696909162,-5.113618307269294
250.5736935253273,-5.618155487036414
250.6209809006081,-6.122763754114788
250.668366923595,-6.627443049278102
250.7158594738622,-7.132193276566078
250.7634664873547,-7.637014329704644
250.8111959581656,-8.141906065269392
250.85905594571906,-8.646868334252046
250.90705457972985,-9.151900988610983
250.95520006690754,-9.657003891902951
251.00350069600276,-10.162176930479548
251.0519648421601,-10.667420023860293
251.10060097637114,-11.17273312477349
251.14941767489142,-11.678116216577498
251.19842362621782,-12.18356930602991
251.24762764696055,-12.689092414139605
251.29703868893063,-13.194685560658757
251.34666585675762,-13.700348754924807
251.39651841741286,-14.206081984076512
251.44660592704648,-14.711885212147529
251.49693779324932,-15.21775838284756
251.5475239611148,-15.723701406840759
251.59837447287094,-16.229714179716936
251.64949970531995,-16.735796577492227
251.70090991867596,-17.24194846779546
251.7526159412369,-17.748169689369448
251.80462872149303,-18.254460057008483
251.8569595582693,-18.76081935312287
251.90961964693093,-19.26724733943985
251.9626207771113,-19.77374373186982
252.0159749971356,-20.28030821458381
252.06969427925372,-20.786940462303313
252.1237912255573,-21.293640114233675
252.17827873971376,-21.80040679696115
252.23316969098803,-22.3072401436253
252.28847763031325,-22.81413976210737
252.3442164596939,-23.32110525158718
252.40040008612445,-23.828136223411533
252.45704326688463,-24.335232249909417
252.51416067065173,-24.842392910763543
252.57176784469374,-25.349617736327758
252.6298802709228,-25.856906253105887
252.68851421964467,-26.364257931592505
252.74768641113292,-26.87167220199662
252.80741366502377,-27.37914847908664
252.86771377520503,-27.886686109034297
252.9286045530176,-28.39428443448542
252.9901048319109,-28.901942735652714
253.05223350498449,-29.409660301369197
253.11501054386645,-29.917436353646764
253.17845603177147,-30.42527012620403
253.24259119236535,-30.933160778492315
253.30743741782314,-31.44110746854119
253.37301730903243,-31.94910926391506
253.4393536932374,-32.45716521914438
253.50647068326595,-32.965274278444646
253.57439268223337,-33.473435367900926
253.64314545534722,-33.981647296572454
253.71275513031296,-34.48990885490558
253.7832492783663,-34.99821871983914
253.85465604088145,-35.50657554767833
253.92700455359045,-36.014977933801696
254.0003253961453,-36.523424374317955
254.07464969825415,-37.03191336435686
254.15001026476924,-37.54044328079244
254.2264405481916,-38.04901249988069
254.30397579592034,-38.55761927365432
254.38265201862248,-39.06626183885042
254.46250715803527,-39.57493828465865
254.54358005343678,-40.08364667627269
254.62591163099108,-40.592384916623296
254.70954400474437,-41.10115085992314
254.79452098630725,-41.609942265669254
254.88088862194854,-42.118756754462076
254.96869429242355,-42.62759193147747
255.05798799123713,-43.136445257853325
255.14882128338544,-43.64531417981503
255.2412486182448,-44.15419598632849
255.33532627960264,-44.66308793917601
255.43111372021534,-45.17198711666531
255.52867250368436,-45.680890558904245
255.62806766919883,-46.18979507583395
255.72936666047232,-46.69869741253354
255.83264073379195,-47.207594063709095
255.9379638796061,-47.71648143245465
256.0454142741179,-48.225355648984674
256.15507320820444,-48.734212722341404
256.26702659172304,-49.24304837102589
256.3813638998419,-49.75185816789834
256.4981797399557,-50.260637351102446
256.6175728226398,-50.76938099635519
256.73964743322216,-51.27808385449259
256.8645132767886,-51.78674040500496
256.99228532664176,-52.29534492970412
257.12308542187264,-52.8038913270031
257.25704130778837,-53.3123732961004
257.39428832849063,-53.82078413427736
257.5349694152599,-54.329116793257754
257.6792350796994,-54.83736392083583
257.82724529108816,-55.34551763621678
257.9791686515484,-55.85356970512852
258.13518440301027,-56.36151129847621
258.2954824433836,-56.869333054477295
258.4602645356378,-57.37702497667123
258.6297444254902,-57.88457649509545
258.80414999510265,-58.39197624846335
258.9837237607779,-58.899212110225776
259.1687234325684,-59.40627122900697
259.3594244092816,-59.9131397817389
259.5561203755334,-60.419803018418115
259.75912504778717,-60.92624515470324
259.96877386485045,-61.43244928837379
260.1854260863668,-61.9383972737101
260.40946596074104,-62.444069758390214
260.6413063723613,-62.94944588211266
260.88139053167,-63.45450329811814
261.1301950597912,-63.95921800820312
261.38823317888426,-64.46356421611074
261.65605826813993,-64.96751416030048
261.93426782730455,-65.47103793059512
262.2235078882049,-65.97410320089823
262.52447794926246,-66.47667496265936
262.8379364873077,-66.97871519392278
263.164707139201,-67.48018249768018
263.50568564208265,-67.98103170732803
263.86184764715614,-68.48121344874995
264.2342575650611,-68.98067367187959
264.6240785859096,-69.47935312958441
265.03258405654475,-69.97718678827816
265.4611701235803,-70.47410319278555
265.9113717455294,-70.97002353440254
266.38487778600523,-71.46486101211498
266.8835514595394,-71.95851957754357
267.4094520569541,-72.45089270703927
267.9648598478044,-72.94186198054426
268.5523064030497,-73.43129515670287
269.1746059174511,-73.91904448874632
269.8348945696513,-74.40494428239762
270.5366758898124,-74.88880799357813
271.2838693292103,-75.37042542453736
272.08087210926277,-75.84955852288451
272.93262462565355,-76.32593735216423
273.8446898314399,-76.79925468795712
274.8233444549361,-77.2691596134313
275.8756789461607,-77.73525051088912
277.0097171080844,-78.19706575358569
278.23454620640433,-78.65407325433658
279.5604610748881,-79.10565796540726
280.99912485297097,-79.55110618974635
282.56373033674384,-79.98958803350821
284.26916637334824,-80.42013555053164
286.1321610229938,-80.841617935259
288.1713826426569,-81.25271237965636
290.4074507450241,-81.6518715091018
292.8628008035959,-82.0372868129844
295.56130129425605,-82.40685132683709
298.527504985901,-82.7581235824158
301.785376109342,-83.08829911849135
305.3563234848927,-83.39419835753122
309.2564020564841,-83.67228368396853
313.4926663517862,-83.91872196851325
318.05891329154935,-84.12950966912783
322.93144953917744,-84.30067296133205
328.0659714892707,-84.42854169072756
333.39692587435286,-84.51007285946768
338.8404980760663,-84.5431723713864
344.3014646973913,-84.52694473360282
349.6827787170876,-84.4618075696237
354.89561135379734,-84.34943650996382
359.8673770922664,-84.19255794974148
4.546130992998096,-83.99464449551894
8.901121070137071,-83.75958578535523
12.920388487874183,-83.49139247407292
16.6067818644504,-83.19396843072619
19.97361751660737,-82.87096031549716
23.040766117743384,-82.52567385320918
25.831550821044992,-82.16104295912416
28.37049233233614,-81.77963242177171
30.681810802632096,-81.38366186248422
32.78851185465678,-80.97503984419687
